"def_count","def_total","def_ratio","op_count","op_total","op_ratio","sel_count","sel_total","sel_ratio","quant_count","quant_total","quant_ratio","mod_count","mod_total","mod_ratio","MP_total","MP_count","QMP_ratio","op_REV_count","op_REV_total","op_REV_ratio","sel_REV_count","sel_REV_total","sel_REV_ratio","quant_REV_count","quant_REV_total","quant_REV_ratio","mod_REV_count","mod_REV_total","mod_REV_ratio","MP_REV_count","MP_REV_total","QMP_REV_ratio","Rep_def_count","Rep_def_total","Rep_def_ratio","Rep_op_count","Rep_op_total","Rep_op_ratio","Rep_sel_count","Rep_sel_total","Rep_sel_ratio","Rep_quant_count","Rep_quant_total","Rep_quant_ratio","Rep_mod_count","Rep_mod_total","Rep_mod_ratio","Rep_MP_total","Rep_MP_count","Rep_QMP_ratio","Rep_op_REV_count","Rep_op_REV_total","Rep_op_REV_ratio","Rep_sel_REV_count","Rep_sel_REV_total","Rep_sel_REV_ratio","Rep_quant_REV_count","Rep_quant_REV_total","Rep_quant_REV_ratio","Rep_mod_REV_count","Rep_mod_REV_total","Rep_mod_REV_ratio","Rep_MP_REV_count","Rep_MP_REV_total","Rep_QMP_REV_ratio","many_labs_version"
1,1,0.00649350649350649,5,5,0.00649350649350649,2,4,0.5,3,3,0.00649350649350649,0,0,NA,13,11,0.158296103896104,5,5,0.00649350649350649,2,3,0.335464935064935,3,3,0.00649350649350649,0,0,NA,11,12,0.0887116883116884,1,1,0.00649350649350649,5,5,0.00649350649350649,2,4,0.5,2,3,0.335464935064935,0,0,NA,13,10,0.234296103896104,5,5,0.00649350649350649,2,4,0.5,2,4,0.5,0,0,NA,10,14,0.288483116883117,"3"
1,1,0.00649350649350649,5,5,0.00649350649350649,1,2,0.5,2,2,0.00649350649350649,0,0,NA,10,9,0.105194805194805,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,10,10,0.00649350649350649,1,1,0.00649350649350649,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,10,10,0.00649350649350649,5,5,0.00649350649350649,1,2,0.5,2,2,0.00649350649350649,0,0,NA,9,10,0.105194805194805,"3"
0,0,0.00649350649350649,1,5,0.796103896103896,0,2,0.993506493506494,1,2,0.5,0,0,NA,9,2,0.774192207792208,2,5,0.598701298701299,1,2,0.5,1,2,0.5,0,0,NA,4,9,0.554877922077922,1,1,0.00649350649350649,4,5,0.203896103896104,2,2,0.00649350649350649,1,1,0.00649350649350649,0,0,NA,9,8,0.116150649350649,4,5,0.203896103896104,2,2,0.00649350649350649,1,1,0.00649350649350649,0,0,NA,8,9,0.116150649350649,"3"
0,1,0.993506493506494,2,5,0.598701298701299,1,4,0.746753246753247,0,4,0.993506493506494,0,0,NA,14,3,0.78198961038961,3,5,0.401298701298701,1,4,0.746753246753247,0,4,0.993506493506494,0,0,NA,4,14,0.711516883116883,1,1,0.00649350649350649,4,5,0.203896103896104,1,2,0.5,2,2,0.00649350649350649,1,2,0.5,12,9,0.253246753246753,4,5,0.203896103896104,2,3,0.335464935064935,2,2,0.00649350649350649,2,2,0.0119047619047619,11,13,0.158296103896104,"3"
1,1,0.00649350649350649,1,5,0.796103896103896,0,2,0.993506493506494,1,2,0.5,0,0,NA,10,3,0.697402597402597,3,5,0.401298701298701,1,3,0.664535064935065,2,2,0.00649350649350649,0,0,NA,7,11,0.365371428571429,1,1,0.00649350649350649,4,5,0.203896103896104,2,2,0.00649350649350649,1,2,0.5,0,0,NA,10,8,0.203896103896104,4,5,0.203896103896104,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,9,10,0.105194805194805,"3"
0,1,0.993506493506494,3,5,0.401298701298701,0,4,0.993506493506494,2,3,0.335464935064935,0,0,NA,13,5,0.613901298701299,3,5,0.401298701298701,0,3,0.993506493506494,1,2,0.5,0,0,NA,4,11,0.634628571428572,1,1,0.00649350649350649,5,5,0.00649350649350649,2,4,0.5,3,3,0.00649350649350649,4,4,0.00961538461538462,17,15,0.122566233766234,5,5,0.00649350649350649,2,3,0.335464935064935,3,3,0.00649350649350649,0,2,0.988095238095238,11,14,0.21801038961039,"3"
1,1,0.00649350649350649,3,5,0.401298701298701,2,4,0.5,2,2,0.00649350649350649,0,0,NA,12,8,0.335464935064935,3,5,0.401298701298701,2,4,0.5,2,2,0.00649350649350649,0,0,NA,8,12,0.335464935064935,1,1,0.00649350649350649,4,5,0.203896103896104,2,3,0.335464935064935,2,2,0.00649350649350649,1,2,0.5,13,10,0.234296103896104,5,5,0.00649350649350649,2,3,0.335464935064935,3,3,0.00649350649350649,2,2,0.0119047619047619,13,14,0.0769662337662338,"3"
0,0,0.00649350649350649,1,4,0.746753246753247,1,2,0.5,1,2,0.5,0,0,NA,8,3,0.623376623376623,4,5,0.203896103896104,1,2,0.5,2,2,0.00649350649350649,0,0,NA,7,9,0.225807792207792,0,0,0.00649350649350649,5,5,0.00649350649350649,2,2,0.00649350649350649,1,1,0.00649350649350649,1,3,0.663494230769231,11,9,0.185932467532468,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,2,3,0.337269047619048,11,12,0.0887116883116884,"3"
1,1,0.00649350649350649,4,5,0.203896103896104,1,4,0.746753246753247,4,4,0.00649350649350649,0,0,NA,14,10,0.288483116883117,4,5,0.203896103896104,1,4,0.746753246753247,4,4,0.00649350649350649,0,0,NA,10,14,0.288483116883117,0,1,0.993506493506494,5,5,0.00649350649350649,2,4,0.5,4,4,0.00649350649350649,0,0,NA,14,11,0.21801038961039,5,5,0.00649350649350649,2,4,0.5,4,4,0.00649350649350649,0,0,NA,11,14,0.21801038961039,"3"
1,1,0.00649350649350649,2,5,0.598701298701299,1,4,0.746753246753247,1,4,0.746753246753247,0,0,NA,14,5,0.641044155844156,2,5,0.598701298701299,1,4,0.746753246753247,1,4,0.746753246753247,0,0,NA,5,14,0.641044155844156,1,1,0.00649350649350649,3,5,0.401298701298701,1,4,0.746753246753247,3,4,0.253246753246753,1,4,0.745192307692308,18,9,0.5,3,5,0.401298701298701,2,4,0.5,3,4,0.253246753246753,2,2,0.0119047619047619,11,16,0.314935064935065,"3"
0,1,0.993506493506494,1,5,0.796103896103896,3,4,0.253246753246753,1,4,0.746753246753247,0,0,NA,14,5,0.641044155844156,1,5,0.796103896103896,3,4,0.253246753246753,2,4,0.5,2,2,0.0625,8,16,0.5,0,1,0.993506493506494,3,5,0.401298701298701,3,4,0.253246753246753,2,4,0.5,1,4,0.745192307692308,18,9,0.5,3,5,0.401298701298701,4,4,0.00649350649350649,2,4,0.5,0,1,0.988095238095238,9,15,0.401298701298701,"3"
0,1,0.993506493506494,1,5,0.796103896103896,3,4,0.253246753246753,1,4,0.746753246753247,0,0,NA,14,5,0.641044155844156,1,5,0.796103896103896,3,4,0.253246753246753,0,4,0.993506493506494,2,2,0.0625,6,16,0.623376623376623,0,1,0.993506493506494,5,5,0.00649350649350649,1,4,0.746753246753247,3,3,0.00649350649350649,0,2,0.990384615384615,15,9,0.401298701298701,4,5,0.203896103896104,1,4,0.746753246753247,1,2,0.5,1,2,0.5,7,14,0.5,"3"
1,1,0.00649350649350649,3,5,0.401298701298701,1,2,0.5,1,2,0.5,0,0,NA,10,6,0.401298701298701,4,5,0.203896103896104,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,9,10,0.105194805194805,0,1,0.993506493506494,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,10,9,0.105194805194805,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,9,10,0.105194805194805,"3"
1,1,0.00649350649350649,3,5,0.401298701298701,0,2,0.993506493506494,2,2,0.00649350649350649,0,0,NA,10,6,0.401298701298701,4,5,0.203896103896104,1,2,0.5,2,2,0.00649350649350649,0,0,NA,8,10,0.203896103896104,0,1,0.993506493506494,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,1,2,0.5,12,10,0.171028571428571,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,1,1,0.0119047619047619,10,11,0.096212987012987,"3"
0,1,0.993506493506494,3,5,0.401298701298701,0,4,0.993506493506494,2,3,0.335464935064935,0,0,NA,13,5,0.613901298701299,4,5,0.203896103896104,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,7,13,0.462,1,1,0.00649350649350649,4,5,0.203896103896104,2,4,0.5,1,3,0.664535064935065,0,1,0.990384615384615,14,8,0.429527272727273,3,5,0.401298701298701,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,7,13,0.462,"5"
0,1,0.993506493506494,3,5,0.401298701298701,0,4,0.993506493506494,2,3,0.335464935064935,0,0,NA,13,5,0.613901298701299,3,5,0.401298701298701,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,6,13,0.538,1,1,0.00649350649350649,4,5,0.203896103896104,2,4,0.5,1,3,0.664535064935065,0,1,0.990384615384615,14,8,0.429527272727273,3,5,0.401298701298701,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,7,13,0.462,"5"
1,1,0.00649350649350649,3,5,0.401298701298701,0,2,0.993506493506494,1,1,0.00649350649350649,0,0,NA,9,5,0.445122077922078,3,5,0.401298701298701,1,2,0.5,1,1,0.00649350649350649,0,0,NA,6,9,0.335464935064935,0,1,0.993506493506494,4,5,0.203896103896104,1,4,0.746753246753247,0,3,0.993506493506494,2,3,0.336505769230769,16,7,0.561688311688312,5,5,0.00649350649350649,2,3,0.335464935064935,2,3,0.335464935064935,0,0,NA,9,12,0.253246753246753,"5"
1,1,0.00649350649350649,3,5,0.401298701298701,0,2,0.993506493506494,1,1,0.00649350649350649,0,0,NA,9,5,0.445122077922078,3,5,0.401298701298701,1,2,0.5,1,1,0.00649350649350649,0,0,NA,6,9,0.335464935064935,1,1,0.00649350649350649,4,5,0.203896103896104,0,4,0.993506493506494,0,3,0.993506493506494,0,3,0.990384615384615,16,5,0.685064935064935,5,5,0.00649350649350649,1,3,0.664535064935065,2,3,0.335464935064935,0,0,NA,9,12,0.253246753246753,"5"
0,1,0.993506493506494,4,5,0.203896103896104,2,4,0.5,4,4,0.00649350649350649,0,0,NA,14,10,0.288483116883117,4,5,0.203896103896104,2,4,0.5,4,4,0.00649350649350649,2,2,0.0625,12,16,0.253246753246753,0,1,0.993506493506494,4,5,0.203896103896104,2,4,0.5,2,3,0.335464935064935,0,1,0.990384615384615,14,8,0.429527272727273,4,5,0.203896103896104,2,4,0.5,2,4,0.5,0,0,NA,8,14,0.429527272727273,"5"
1,1,0.00649350649350649,4,5,0.203896103896104,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,13,8,0.386098701298701,4,5,0.203896103896104,1,4,0.746753246753247,2,3,0.335464935064935,0,0,NA,8,13,0.386098701298701,1,1,0.00649350649350649,4,5,0.203896103896104,2,4,0.5,1,2,0.5,0,0,NA,12,8,0.335464935064935,4,5,0.203896103896104,2,4,0.5,2,3,0.335464935064935,0,0,NA,9,13,0.310197402597403,"5"
0,0,0.00649350649350649,4,5,0.203896103896104,3,4,0.253246753246753,2,3,0.335464935064935,0,0,NA,12,9,0.253246753246753,4,5,0.203896103896104,4,4,0.00649350649350649,2,3,0.335464935064935,1,1,0.0625,11,13,0.158296103896104,1,1,0.00649350649350649,4,5,0.203896103896104,2,4,0.5,3,3,0.00649350649350649,1,2,0.5,15,11,0.26972987012987,4,5,0.203896103896104,2,4,0.5,3,3,0.00649350649350649,0,0,NA,10,13,0.234296103896104,"5"
0,0,0.00649350649350649,4,5,0.203896103896104,3,4,0.253246753246753,2,3,0.335464935064935,0,0,NA,12,9,0.253246753246753,4,5,0.203896103896104,4,4,0.00649350649350649,2,3,0.335464935064935,1,1,0.0625,11,13,0.158296103896104,1,1,0.00649350649350649,4,5,0.203896103896104,2,4,0.5,3,3,0.00649350649350649,1,2,0.5,15,11,0.26972987012987,4,5,0.203896103896104,2,4,0.5,3,3,0.00649350649350649,0,0,NA,10,13,0.234296103896104,"5"
1,1,0.00649350649350649,2,5,0.598701298701299,0,2,0.993506493506494,2,2,0.00649350649350649,0,0,NA,10,5,0.5,3,5,0.401298701298701,1,2,0.5,2,2,0.00649350649350649,0,0,NA,7,10,0.302597402597403,0,0,0.00649350649350649,4,5,0.203896103896104,1,2,0.5,2,2,0.00649350649350649,0,0,NA,9,7,0.225807792207792,4,5,0.203896103896104,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,8,9,0.116150649350649,"5"
1,1,0.00649350649350649,4,5,0.203896103896104,1,4,0.746753246753247,3,4,0.253246753246753,0,0,NA,14,9,0.358955844155844,5,5,0.00649350649350649,1,4,0.746753246753247,2,4,0.5,0,0,NA,9,14,0.358955844155844,0,1,0.993506493506494,5,5,0.00649350649350649,2,4,0.5,2,4,0.5,1,3,0.663494230769231,17,10,0.412945454545455,5,5,0.00649350649350649,2,4,0.5,2,4,0.5,1,1,0.0119047619047619,10,15,0.335464935064935,"5"
0,0,0.00649350649350649,3,5,0.401298701298701,0,2,0.993506493506494,3,3,0.00649350649350649,0,3,0.928571428571429,13,6,0.538,3,5,0.401298701298701,1,2,0.5,3,3,0.00649350649350649,0,0,NA,7,10,0.302597402597403,0,0,0.00649350649350649,5,5,0.00649350649350649,2,2,0.00649350649350649,3,3,0.00649350649350649,3,4,0.254807692307692,14,13,0.0769662337662338,5,5,0.00649350649350649,2,2,0.00649350649350649,3,3,0.00649350649350649,4,4,0.0119047619047619,14,14,0.00649350649350649,"5"
1,1,0.00649350649350649,3,5,0.401298701298701,1,4,0.746753246753247,0,4,0.993506493506494,0,0,NA,14,5,0.641044155844156,4,5,0.203896103896104,1,4,0.746753246753247,0,4,0.993506493506494,0,0,NA,6,14,0.570472727272727,1,1,0.00649350649350649,5,5,0.00649350649350649,3,4,0.253246753246753,2,4,0.5,2,2,0.00961538461538462,16,13,0.191558441558442,5,5,0.00649350649350649,3,4,0.253246753246753,3,4,0.253246753246753,2,2,0.0119047619047619,14,16,0.12987012987013,"5"
1,1,0.00649350649350649,4,5,0.203896103896104,0,2,0.993506493506494,2,2,0.00649350649350649,0,0,NA,10,7,0.302597402597403,5,5,0.00649350649350649,1,2,0.5,2,2,0.00649350649350649,0,0,NA,9,10,0.105194805194805,1,1,0.00649350649350649,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,10,10,0.00649350649350649,5,5,0.00649350649350649,2,2,0.00649350649350649,2,2,0.00649350649350649,0,0,NA,10,10,0.00649350649350649,"5"
