"QMP_type","QMP_ratio","RepOrg"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.255952380952381,"Replication"
"Modification",0.255952380952381,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.337269047619048,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.255952380952381,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.5,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.337269047619048,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",0.988095238095238,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.337269047619048,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.988095238095238,"Replication"
"Modification",0.5,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",NA,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",0.0119047619047619,"Replication"
"Modification",NA,"Replication"
"Total",0.171028571428571,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.238737662337662,"Replication"
"Total",0.147537662337662,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.158296103896104,"Replication"
"Total",0.0823948051948052,"Replication"
"Total",0.147537662337662,"Replication"
"Total",0.185932467532468,"Replication"
"Total",0.253246753246753,"Replication"
"Total",0.180701298701299,"Replication"
"Total",0.288483116883117,"Replication"
"Total",0.096212987012987,"Replication"
"Total",0.147537662337662,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.21801038961039,"Replication"
"Total",0.203896103896104,"Replication"
"Total",0.314935064935065,"Replication"
"Total",0.314935064935065,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.438311688311688,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.203896103896104,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.0823948051948052,"Replication"
"Total",0.358955844155844,"Replication"
"Total",0.5,"Replication"
"Total",0.462,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.191558441558442,"Replication"
"Total",0.171028571428571,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.253246753246753,"Replication"
"Total",0.21801038961039,"Replication"
"Total",0.21801038961039,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.203896103896104,"Replication"
"Total",0.096212987012987,"Replication"
"Total",0.185932467532468,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.096212987012987,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.314935064935065,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.288483116883117,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.116150649350649,"Replication"
"Total",0.158296103896104,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.21801038961039,"Replication"
"Total",0.0769662337662338,"Replication"
"Total",0.0887116883116883,"Replication"
"Total",0.21801038961039,"Replication"
"Total",0.314935064935065,"Replication"
"Total",0.401298701298701,"Replication"
"Total",0.5,"Replication"
"Total",0.105194805194805,"Replication"
"Total",0.096212987012987,"Replication"
"Total",0.462,"Replication"
"Total",0.462,"Replication"
"Total",0.253246753246753,"Replication"
"Total",0.253246753246753,"Replication"
"Total",0.429527272727273,"Replication"
"Total",0.310197402597403,"Replication"
"Total",0.234296103896104,"Replication"
"Total",0.234296103896104,"Replication"
"Total",0.116150649350649,"Replication"
"Total",0.335464935064935,"Replication"
"Total",0.00649350649350649,"Replication"
"Total",0.12987012987013,"Replication"
"Total",0.00649350649350649,"Replication"
